AccountCode,Description,SubTotal,TotalTax,TotalAmount,Date,DueDate,Status,Type,CurrencyCode,InvoiceID
902,Natwest Mortgage,1131.93,0.0,1131.93,2018-09-01,2018-10-01,PAID,ACCPAY,GBP,89f3820d-7a4c-42d2-9d41-c0639d4a455f
005,Cons,1256.0,0.0,1256.0,2018-08-20,2018-10-20,PAID,ACCREC,GBP,41d13f11-9c82-4edc-9ad2-ffe6a8169ddb
111,Pilates,48.0,0.0,48.0,2018-08-22,2018-09-21,PAID,ACCREC,GBP,4aab1e4a-f52e-40f3-8507-d58ebbee5921
005,cons,1472.5,0.0,1472.5,2018-08-22,2018-09-21,PAID,ACCREC,GBP,326558c6-3a5e-4f61-823b-53c76f89c320
463,Domain renewal Invoice 0180616,4.5,0.0,4.5,2018-09-10,2018-10-10,PAID,ACCPAY,GBP,2741df91-1633-4709-98ed-8e92726e6163
463,Domain Renewal,10.5,0.0,10.5,2018-09-06,2018-10-06,PAID,ACCPAY,GBP,9eecd2f7-d959-4bb9-9678-8ee79bd94351
401-2,Gap Licence Moulton PPL PRS,9.98,0.0,9.98,2018-09-01,2018-10-29,PAID,ACCPAY,GBP,d36f69ff-1e28-44b0-93b9-953a5f7a7988
400,Printing leaflets shockwave & marathon,25.2,0.0,25.2,2018-08-16,2018-09-10,PAID,ACCPAY,GBP,9358cb31-61d5-404c-8ed9-c38e17624360
401-1,Bank Fees1,17.48,0.0,17.48,2018-08-18,2018-09-10,PAID,ACCPAY,GBP,221a1042-084e-4404-b22a-c3f193fb2460
472-5,Milk,2.05,0.0,2.05,2018-08-23,2018-09-10,PAID,ACCPAY,GBP,7a457c89-d511-4aa4-89e9-4446c6f2fe74
445,Moulton Elce,74.6,0.0,74.6,2018-08-10,2018-09-10,PAID,ACCPAY,GBP,274437ea-197c-4fb9-8452-8f794ac4c361
418,Donation ,50.0,0.0,50.0,2018-08-28,2018-09-10,PAID,ACCPAY,GBP,4165a01a-b71c-4190-9e90-8369cd8e6247
472-5,Milk,2.05,0.0,2.05,2018-08-29,2018-09-10,PAID,ACCPAY,GBP,6978cdc8-0ae8-4b78-834b-7f2f5f8820c2
463,Practice pal fees,516.06,0.0,516.06,2018-08-16,2018-09-10,PAID,ACCPAY,GBP,e25ca7fe-dab3-49f4-bf15-0c670cdb5e64
424,Meeting lunch,4.5,0.0,4.5,2018-08-16,2018-09-10,PAID,ACCPAY,GBP,84586142-07f7-4deb-804b-78b1cd83813f
101,Acupuncture needles,80.82,0.0,80.82,2018-09-03,2018-09-10,PAID,ACCPAY,GBP,a3df588f-f6fa-45c1-b800-21a5bfe80821
710,Chair,53.09,0.0,53.09,2018-09-03,2018-09-10,PAID,ACCPAY,GBP,600c3ad5-7971-4409-a6d5-73336ff48934
475,Tommy Uniform,16.46,0.0,16.46,2018-09-04,2018-09-10,PAID,ACCPAY,GBP,c29a44bd-3646-4b1e-9783-ff76c5b5d32e
108,Injection prescription,8.0,0.0,8.0,2018-08-21,2018-09-10,PAID,ACCPAY,GBP,e2f93c0a-76cf-44ed-bfec-65aaa9d6957f
105,Otto hardener,23.22,0.0,23.22,2018-08-15,2018-09-10,PAID,ACCPAY,GBP,e685d4df-bbfb-43bf-971f-6c9b28cf87dc
472-5,Milk,0.94,0.0,0.94,2018-08-28,2018-09-10,PAID,ACCPAY,GBP,87f08ac9-0970-44d0-923e-bad6fc652397
472-5,Milk,0.94,0.0,0.94,2018-09-06,2018-09-10,PAID,ACCPAY,GBP,047b062f-4b75-491e-9449-62b99e0777a3
472-5,milk,4.09,0.0,4.09,2018-08-08,2018-08-17,VOIDED,ACCPAY,GBP,e8251fd0-1cb0-4f3c-bb3d-9067304a8cad
472-5,Milk,0.94,0.0,0.94,2018-08-14,2018-09-10,PAID,ACCPAY,GBP,98748db3-5b25-476d-9229-0eb8dadbc72f
472-5,Milk,0.94,0.0,0.94,2018-08-24,2018-09-11,PAID,ACCPAY,GBP,4febdfc7-7238-4e55-9a28-53514eb9843b
472-5,Clinic birthday cake ,10.6,0.0,10.6,2018-08-31,2018-09-11,PAID,ACCPAY,GBP,7c379caf-24b6-49d9-84ef-0bf9ada5cd82
461-1,Thank you cards,6.98,0.0,6.98,2018-09-02,2018-09-11,PAID,ACCPAY,GBP,02dcd73a-0d9e-4bf7-bb97-a5f4775c181a
472-5,Milk,0.94,0.0,0.94,2018-08-31,2018-09-11,PAID,ACCPAY,GBP,927dfc2d-8bf1-4cae-8607-ad10e965295f
401-2,R barber DDC check,56.0,0.0,56.0,2018-09-03,2018-09-11,PAID,ACCPAY,GBP,5077040c-eb2a-4507-a817-ab70141962a9
472-5,Milk,1.4,0.0,1.4,2018-09-03,2018-09-11,PAID,ACCPAY,GBP,2f386996-c9d7-4690-9f51-0b1d92e5b0be
475,Uniform Rachael B ,22.99,0.0,22.99,2018-09-04,2018-09-11,PAID,ACCPAY,GBP,e9972653-b0c1-4717-956a-856078e37ac0
401-2,P Beeson DDC check,56.0,0.0,56.0,2018-09-05,2018-09-11,PAID,ACCPAY,GBP,51707a6b-dff2-40ca-8b50-91f7820e9c40
472-5,Milk,1.4,0.0,1.4,2018-09-05,2018-09-11,PAID,ACCPAY,GBP,4f229fe4-a4fc-4f9f-b64b-3da8a85ef70c
480,NLP Business Practitioner ,2400.0,0.0,2400.0,2018-09-01,2018-09-11,PAID,ACCPAY,GBP,5067a472-0280-486c-b8bc-049b40eb9daa
472-5,Milk,1.4,0.0,1.4,2018-09-06,2018-09-11,PAID,ACCPAY,GBP,e4a25dab-3ec6-4278-a15f-367f60c64775
424,meeting lunch,4.5,0.0,4.5,2018-09-03,2018-09-11,PAID,ACCPAY,GBP,33fff7c1-cedc-44d3-834a-a6791a2576e4
005,cons,1705.0,0.0,1705.0,2018-08-23,2018-09-22,PAID,ACCREC,GBP,cd503b04-b6c3-4bf5-b0d6-2a12ee1df741
008,voucher,1373.0,0.0,1373.0,2018-08-23,2018-09-22,PAID,ACCREC,GBP,02581306-93a6-47db-9bda-8a883cb735a9
008,vouchers,703.0,0.0,703.0,2018-08-24,2018-09-23,PAID,ACCREC,GBP,6c347cb5-a021-429d-9404-2a312669d584
472-6,postage,8.04,0.0,8.04,2018-08-17,2018-09-11,PAID,ACCPAY,GBP,ac85875b-746e-40d9-b547-22e194e392a1
424,Meeting lunch,3.5,0.0,3.5,2018-08-20,2018-09-11,PAID,ACCPAY,GBP,6dd02ccd-22dc-4f07-a15f-952c9696f16d
480,Baby Massage course Lucy P ,595.0,0.0,595.0,2018-08-31,2018-09-11,PAID,ACCPAY,GBP,5e79096b-7ed6-47b6-aae0-6e2479e3dccd
445,Wootton Gas,37.54,0.0,37.54,2018-09-10,2018-09-11,PAID,ACCPAY,GBP,945b1a50-0136-4524-8347-0f15d9a2f14a
485,AACP Membership Richard,6.93,0.0,6.93,2018-08-20,2018-09-11,PAID,ACCPAY,GBP,f173fa29-a805-416c-b784-4228bd2cc94f
463,Added Memory to Google drives ,1.59,0.0,1.59,2018-08-24,2018-09-24,PAID,ACCPAY,GBP,fe9a2fbf-090d-4e7f-9935-bee3063c8b57
150,Katie/Pay/August 18,417.5,0.0,417.5,2018-08-31,2018-09-11,PAID,ACCPAY,GBP,d5fa94cc-dcb3-4c0c-a399-8f089263165b
150,Andrew Pay/August 18 ,116.0,0.0,116.0,2018-08-31,2018-09-11,PAID,ACCPAY,GBP,9958b5a0-5487-479a-9a2a-570832570ff0
400,Printing DLs & Flyers ,121.0,0.0,121.0,2018-09-04,2018-09-11,PAID,ACCPAY,GBP,2fb148e6-7935-432a-a0c8-87e6776bde39
413-5,Forks for moulton,12.5,0.0,12.5,2018-09-07,2018-09-11,PAID,ACCPAY,GBP,bda7feb8-ad07-43a2-8a6e-7a4d557d64e1
472-6,postage,2.02,0.0,2.02,2018-09-07,2018-09-11,PAID,ACCPAY,GBP,d854cf86-c2f6-4c9f-9e45-0afaf0a2c76a
413-2,Ball stopper ,2.45,0.0,2.45,2018-09-07,2018-09-11,PAID,ACCPAY,GBP,8056f862-a2e7-4153-a9e9-76c7a13122da
474-8,Ball bags for laundry,45.26,0.0,45.26,2018-09-06,2018-09-11,PAID,ACCPAY,GBP,5e65c23b-c0ba-440b-a597-b693c8da4b7f
472-5,Milk,0.94,0.0,0.94,2018-09-08,2018-09-11,PAID,ACCPAY,GBP,7ae12210-6273-46ed-b84a-5d788f706f7b
413-2,Pillows,9.0,0.0,9.0,2018-09-08,2018-09-11,PAID,ACCPAY,GBP,7277df8c-f5e3-4be7-a687-117fbafe829b
603,Insurance through Leighton consultants Wootton,24.07,0.0,24.07,2018-08-28,2018-09-28,PAID,ACCPAY,GBP,412fedab-a3c9-4ea6-ba59-4cc28f86f986
400-6,mail chimp,144.45,0.0,144.45,2018-08-30,2018-09-11,PAID,ACCPAY,GBP,b74eebfd-23bc-4e81-90b1-a3c98dd02db8
008,vouchers,1658.0,0.0,1658.0,2018-08-24,2018-09-23,PAID,ACCREC,GBP,a8983531-4dcd-4e26-9797-aad14b37d752
002,pmi,582.0,0.0,582.0,2018-08-25,2018-09-24,PAID,ACCREC,GBP,2991d420-4c25-43dd-9db5-6537a01ec4f2
002,pmi,131.0,0.0,131.0,2018-08-25,2018-09-24,PAID,ACCREC,GBP,5fdbac97-1b55-4cc3-a289-8346b45d5b07
475,Reception Printer,129.99,0.0,129.99,2018-09-10,2018-09-11,PAID,ACCPAY,GBP,45f9c8c0-a3fd-44d5-ba1d-4685a2c4a283
005,cons,2224.0,0.0,2224.0,2018-08-28,2018-09-27,PAID,ACCREC,GBP,f66adbce-872f-441f-bd95-5b5f039b84b9
005,cons,2144.5,0.0,2144.5,2018-08-28,2018-09-27,PAID,ACCREC,GBP,83cdd3b5-fb78-48d5-93a9-bf3efc06a8e5
108,Injection prescription,8.0,0.0,8.0,2018-08-14,2018-09-10,PAID,ACCPAY,GBP,0edde089-906e-4bd5-a59f-9b8d6f53cda0
475,Uniform Rachael B ,16.95,0.0,16.95,2018-09-11,2018-09-11,PAID,ACCPAY,GBP,f8ea773a-0ef3-4627-ad9f-5ac38e3b72fb
005,cons,2156.5,0.0,2156.5,2018-08-29,2018-09-28,PAID,ACCREC,GBP,be2635b0-b7a5-4514-a53a-60fc7ef4201c
103,Foam Rollers ,124.2,0.0,124.2,2018-09-10,2018-09-11,PAID,ACCPAY,GBP,e0f51d99-c181-4727-a796-9c337154c070
463,Adobe for reception pc Wootton,15.17,0.0,15.17,2018-09-14,2018-10-14,PAID,ACCPAY,GBP,9cd789fb-b20d-4d21-8ddd-52c7b2053080
489,Telephones & Internet,235.15,0.0,235.15,2018-08-03,2018-08-10,PAID,ACCPAY,GBP,11eee814-6d72-438f-97a7-bab135609b06
005,cons,2465.75,0.0,2465.75,2018-08-29,2018-09-28,PAID,ACCREC,GBP,cc3e66dd-0b65-4cc0-8adc-d722acf4e5cf
111,Pilates,96.0,0.0,96.0,2018-08-29,2018-09-28,PAID,ACCREC,GBP,d3d37af9-270a-4183-b5c0-e0bc7ffb2f91
005,cons,2112.5,0.0,2112.5,2018-08-30,2018-09-29,PAID,ACCREC,GBP,792494fb-1d9a-4723-9dab-a6e2c61f723f
005,cons,1975.7,0.0,1975.7,2018-08-30,2018-09-29,PAID,ACCREC,GBP,d2765ec5-53ef-40cd-b3fc-adf2b4a96afa
111,Pilates,12.0,0.0,12.0,2018-08-30,2018-09-29,PAID,ACCREC,GBP,8b825f3a-e59f-4ab0-a07d-b62e93d22987
005,cons,2209.5,0.0,2209.5,2018-08-31,2018-09-30,PAID,ACCREC,GBP,376d36a1-f29c-4651-8cfa-9f407326e39c
002,pmi,200.0,0.0,200.0,2018-07-10,2018-08-09,PAID,ACCREC,GBP,c8f14bc3-0400-446d-a599-1d21346e8b55
005,cons,2182.0,0.0,2182.0,2018-08-31,2018-09-30,PAID,ACCREC,GBP,92ce8d55-3fac-4d5f-bffb-fc83e99e4395
002,pmi,486.0,0.0,486.0,2018-09-01,2018-10-01,PAID,ACCREC,GBP,c17a94eb-b8b1-49cc-a270-c276e8768563
002,pmi,680.0,0.0,680.0,2018-09-01,2018-10-01,PAID,ACCREC,GBP,beeda60e-d9a0-45e7-af95-e52d4fee8e89
005,cons,1725.0,0.0,1725.0,2018-09-03,2018-10-03,PAID,ACCREC,GBP,39e40b99-ca11-4a99-8d48-717e9a2f8b5f
469,Rent,1100.0,0.0,1100.0,2018-09-15,2018-09-15,PAID,ACCPAY,GBP,ebab7eb4-5f29-4934-a160-8d53f98b3c49
463,Invoice 964114,3.76,0.0,3.76,2018-09-17,2018-10-17,PAID,ACCPAY,GBP,c8cbc540-dc9b-4f6b-92dc-6d57c3638d2a
401-2,ICO ,2.91,0.0,2.91,2018-09-13,2018-10-13,PAID,ACCPAY,GBP,b4e388de-20d3-4f71-a960-27caead3c8da
472-3,Magazines,17.99,0.0,17.99,2018-09-14,2018-10-14,PAID,ACCPAY,GBP,0437b440-6c01-4da5-868a-9575ef291ea3
433,Business insurance,70.41,0.0,70.41,2018-09-16,2018-10-16,PAID,ACCPAY,GBP,7b07062b-3b1c-4c63-8fdf-a36afc3a8014
008,voucher,2268.5,0.0,2268.5,2018-09-03,2018-10-03,PAID,ACCREC,GBP,a29f7a75-bb58-490a-8729-95510c012009
399,Blender,21.99,0.0,21.99,2018-09-10,2018-09-11,PAID,ACCPAY,GBP,fc16b7b8-8354-4cc7-a0cb-b501baf63a55
408-2,Laundry ,306.83,0.0,306.83,2018-09-04,2018-09-10,PAID,ACCPAY,GBP,a5da18cb-f741-4159-88a0-81657f101b02
475,Uniform,46.8,0.0,46.8,2018-09-04,2018-09-10,PAID,ACCPAY,GBP,8552fe95-0306-4358-9ace-a3d032afb6ff
109,Room hire for pilates,285.0,0.0,285.0,2018-08-31,2018-09-10,PAID,ACCPAY,GBP,af9dc33a-4152-4a5e-ba0b-a953c7a89b5f
463,Adobe for reception pc Moulton,15.17,0.0,15.17,2018-09-14,2018-10-14,PAID,ACCPAY,GBP,7c5ea23f-4536-4c38-a84c-a58f042f5844
005,Cons,2739.0,0.0,2739.0,2018-09-04,2018-10-04,PAID,ACCREC,GBP,a57ccc1e-43ea-47ee-8ed1-49bfeaad35bb
409-3,HR & Health & Safety,295.2,0.0,295.2,2018-09-18,2018-10-30,PAID,ACCPAY,GBP,ce58f3fb-9de8-4e02-ae9b-4903e229f07c
005,cons,1887.0,0.0,1887.0,2018-09-04,2018-10-04,PAID,ACCREC,GBP,9c962869-4f20-4d2e-a3b7-a799059461ba
485,AACP Membership Richard,6.87,0.0,6.87,2018-09-20,2018-10-20,PAID,ACCPAY,GBP,e97852fd-41e6-4930-bce7-e5e980dd21a0
424,Meeting Lunch ,5.5,0.0,5.5,2018-08-21,2018-09-10,VOIDED,ACCPAY,GBP,ca0a53d1-f2fe-45e6-b4c8-24e2f7b36786
401-1,PDQ Charges,314.15,0.0,314.15,2018-08-31,2018-09-10,PAID,ACCPAY,GBP,fcbd9401-cfe7-487d-8509-5ce2df9792c4
005,cons,2203.5,0.0,2203.5,2018-09-05,2018-10-05,PAID,ACCREC,GBP,9e8f5a38-081a-49dd-a5cb-3109410b34e0
401-1,PDQ Charges,357.97,0.0,357.97,2018-08-31,2018-09-10,PAID,ACCPAY,GBP,032a8f5d-d48c-47e3-b1a8-2cad40002ca6
475,Tommy Uniform,16.46,0.0,16.46,2018-09-07,2018-09-10,PAID,ACCPAY,GBP,324864b5-0711-4779-8a39-89e6544cca19
475,Uniform,15.6,0.0,15.6,2018-09-05,2018-09-10,PAID,ACCPAY,GBP,a9b2a062-74ca-4b48-afa4-dccd8545a2d2
408-1,Cleaning M & W,300.0,0.0,300.0,2018-08-31,2018-09-10,PAID,ACCPAY,GBP,4f1f40ed-3374-4348-b7e9-47f2bf7586c3
005,cons,2469.5,0.0,2469.5,2018-09-05,2018-10-05,PAID,ACCREC,GBP,06181192-dd47-4b16-9e65-aa0290b34a56
005,cons,2104.0,0.0,2104.0,2018-09-06,2018-10-06,PAID,ACCREC,GBP,b4385755-5cef-400e-b8ed-009b0cf7989f
408-3,Staff Drinks/snacks for clinic reveal,61.79,0.0,61.79,2018-09-10,2018-09-21,PAID,ACCPAY,GBP,bae9b2ec-d246-4216-a31e-af35fdb6f324
474-8,Hoover for Wootton,98.1,0.0,98.1,2018-09-10,2018-09-21,PAID,ACCPAY,GBP,de6164ac-d4a6-471e-b450-5a0952f1cd3b
101,K Tape,186.0,0.0,186.0,2018-09-12,2018-09-21,PAID,ACCPAY,GBP,584272f4-d443-4e23-bd35-aa46bc5e78cc
108,Injection prescription,12.0,0.0,12.0,2018-09-11,2018-09-21,PAID,ACCPAY,GBP,d05bd1ae-e0b1-414a-990e-6eb03ea8afb2
475,Uniform,20.94,0.0,20.94,2018-09-11,2018-09-21,PAID,ACCPAY,GBP,685903fe-f673-475d-a17a-e0ebef880115
400-3,Adwords,482.83,0.0,482.83,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,b605bc9c-7262-4979-8e5f-28daceaafc86
463,MyFi Sims,32.0,0.0,32.0,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,583b749e-98d6-4260-8f0c-5f388b252231
491,Marathon Sponsorship,900.0,0.0,900.0,2018-09-12,2018-09-21,PAID,ACCPAY,GBP,b3dc2c3f-1682-4d86-a220-9b9ed6371893
108,Injection prescription,8.8,0.0,8.8,2018-09-19,2018-09-21,PAID,ACCPAY,GBP,772d3c38-de38-4511-bfa2-c308bb539125
105,Podiatry equipment ,85.15,0.0,85.15,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,bc714069-224e-4be2-9f61-41579bf746af
472-5,Milk,1.52,0.0,1.52,2018-09-12,2018-09-21,PAID,ACCPAY,GBP,9ba87a0b-3a90-4d32-bcf4-fbe04752a4df
401-2,K Whiting DDC check,56.0,0.0,56.0,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,3613b2be-93c5-46fc-86f9-bf4050ad1464
461-2,Business cards,63.6,0.0,63.6,2018-09-15,2018-09-21,PAID,ACCPAY,GBP,7c3f035c-c086-4059-a3e7-9d771472f474
474-3,Reapir to light at end of drive1,66.0,0.0,66.0,2018-09-17,2018-09-21,PAID,ACCPAY,GBP,263ececc-200d-477c-8963-8dcd49a1fe0f
461-1,Binders,18.15,0.0,18.15,2018-09-11,2018-09-21,PAID,ACCPAY,GBP,e2a1b5b8-5958-4942-9521-1d8f9431e317
401-1,Bank Charges,28.87,0.0,28.87,2018-09-18,2018-09-21,PAID,ACCPAY,GBP,182901a6-33be-437d-94fb-e0eff6063fc1
472-5,Milk,1.45,0.0,1.45,2018-09-17,2018-09-21,PAID,ACCPAY,GBP,4b129c78-a5eb-4126-8cd1-6c9a68803cf3
461-2,Business cards,22.8,0.0,22.8,2018-09-17,2018-09-21,PAID,ACCPAY,GBP,fa464ba9-301b-4a00-930c-cc90fdfda143
472-5,Milk,1.52,0.0,1.52,2018-09-18,2018-09-21,PAID,ACCPAY,GBP,7ef52772-65ec-4e91-b9dc-e4221d111486
463,Invioce 953069,3.76,0.0,3.76,2018-09-20,2018-10-20,PAID,ACCPAY,GBP,308991ac-ce93-466d-aa07-c073cd95c23f
463,Invoice  950550,3.76,0.0,3.76,2018-09-21,2018-10-21,PAID,ACCPAY,GBP,89a6c7ec-e5e5-4392-ab9a-6664d57b2bd3
463,Invoice  957348,3.76,0.0,3.76,2018-09-21,2018-10-21,PAID,ACCPAY,GBP,5a845433-6657-4953-aa7d-88f1c1ec7e93
463,Invoice 961945,3.76,0.0,3.76,2018-09-19,2018-10-19,PAID,ACCPAY,GBP,82d86608-edea-4674-80d2-075f0b819eea
463,Invoice 966552,3.76,0.0,3.76,2018-09-20,2018-10-20,PAID,ACCPAY,GBP,623b3db5-a965-478a-8876-cdb11e8a5e67
489-2,fax machine ,5.98,0.0,5.98,2018-09-21,2018-10-21,PAID,ACCPAY,GBP,4881c6f1-31d4-451f-84dd-770294a4e0d7
474,Painting of Wootton,250.0,0.0,250.0,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,93d9e32b-59c9-46be-94b7-37fdfc3ea12b
472-5,Milk,2.5,0.0,2.5,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,e2e4000e-2812-4ec1-b298-ae96a15bac9d
433-4,insurance ,42.38,0.0,42.38,2018-09-23,2018-10-23,PAID,ACCPAY,GBP,e4fb32b3-a523-46be-83b3-c5a2d040599f
103,Heel balm,27.13,0.0,27.13,2018-09-19,2018-09-21,PAID,ACCPAY,GBP,af295fb0-bb62-4786-b439-adb075101da1
008,vouchers,2025.0,0.0,2025.0,2018-09-06,2018-10-06,PAID,ACCREC,GBP,d68c36bd-0f4b-48e9-92ca-4adcd7888bc4
005,cons,2257.0,0.0,2257.0,2018-09-07,2018-10-07,PAID,ACCREC,GBP,e8630c96-56ff-42e2-858c-6f9eb161b12a
005,cons,2195.5,0.0,2195.5,2018-09-07,2018-10-07,PAID,ACCREC,GBP,309dd99d-92ab-4544-b199-bac1cc1e93fc
005,cons,628.0,0.0,628.0,2018-09-08,2018-10-08,PAID,ACCREC,GBP,ab095427-9176-4399-9077-7f642c048b6d
463,Added Memory to Google drives ,1.59,0.0,1.59,2018-09-24,2018-10-24,PAID,ACCPAY,GBP,6429f1bf-9a6c-4014-9c87-5ace2476578b
005,cons,2416.5,0.0,2416.5,2018-09-10,2018-10-10,PAID,ACCREC,GBP,f33daec5-b830-412a-8c0e-4469a9b8ab99
005,cons,1642.0,0.0,1642.0,2018-09-10,2018-10-10,PAID,ACCREC,GBP,47f247aa-3c34-46ef-8e6a-9b26727a5714
401-2,Gap Licence Wootton,9.57,0.0,9.57,2018-09-26,2018-10-26,PAID,ACCPAY,GBP,957d577a-6b1b-46c3-b05c-aa3094dfa16a
401,Phipps Henson McAllister for Companies House CS01 Filing Fee,13.0,0.0,13.0,2018-07-14,2018-08-14,VOIDED,ACCPAY,GBP,970c46e0-4a43-4f63-bcde-cfa0f8ba93d6
463,Invoice 959921,3.76,0.0,3.76,2018-09-23,2018-10-23,PAID,ACCPAY,GBP,a478cb8d-e293-44c8-a6d6-d1623efdf651
463,INVOICE 948372,3.76,0.0,3.76,2018-09-23,2018-10-23,PAID,ACCPAY,GBP,32d3c473-f3f2-4068-8b30-7e92a8d790eb
463,INVOICE 955175,3.76,0.0,3.76,2018-09-24,2018-10-24,PAID,ACCPAY,GBP,135a04b9-ee77-448b-8bcb-4ae76002fc62
474-6,Gardening Moulton,80.0,0.0,80.0,2018-09-13,2018-09-21,PAID,ACCPAY,GBP,2b4a9175-9317-41a5-8c42-d595304d122b
408-5,Moulton bins,95.04,0.0,95.04,2018-08-31,2018-09-10,PAID,ACCPAY,GBP,2b4eedf0-3d13-4640-9529-9898c8266af2
465,Wootton Rates,370.0,0.0,370.0,2018-09-01,2018-10-01,PAID,ACCPAY,GBP,be346bcd-782b-4001-9dcb-ebf908313b3d
433-10,Insurance through Leighton consultants Wootton,24.07,0.0,24.07,2018-09-28,2018-10-28,PAID,ACCPAY,GBP,db9ad9c1-d059-495f-9219-631589a43691
002,pmi,2732.0,0.0,2732.0,2018-09-11,2018-10-11,PAID,ACCREC,GBP,c5778b83-3f7f-464a-9996-31ef60b7d006
111,Pilates Classes,222.0,0.0,222.0,2018-09-11,2018-10-11,PAID,ACCREC,GBP,e5e61dfa-6f51-44c6-909e-3fc231f32c0d
011,pods,2709.0,0.0,2709.0,2018-09-11,2018-10-11,PAID,ACCREC,GBP,50c718ab-e2e9-4dea-a2d2-76649fe37a87
011,pods,2546.5,0.0,2546.5,2018-09-12,2018-10-12,PAID,ACCREC,GBP,6dbc6c08-be26-4298-9c0c-55b192a70f84
111,Pilates Classes,666.0,0.0,666.0,2018-09-12,2018-10-12,PAID,ACCREC,GBP,073c7dfc-bd54-4f85-ae24-7474a3339297
111,Pilates Classes,486.0,0.0,486.0,2018-09-13,2018-10-13,PAID,ACCREC,GBP,c8ca773a-ef03-4633-ba32-30993e274e92
005,cons,2072.5,0.0,2072.5,2018-09-12,2018-10-12,PAID,ACCREC,GBP,1cd24a0e-df55-4e46-bc44-e080fb6e64c5
005,cons,1668.0,0.0,1668.0,2018-09-13,2018-10-13,PAID,ACCREC,GBP,ab00fe63-c528-4011-b080-6560aba460cf
005,cons,1393.5,0.0,1393.5,2018-09-13,2018-10-13,PAID,ACCREC,GBP,a1c185d6-6ccc-429f-ad46-d87af3157e52
463,Dropbox annual fee,6.58,0.0,6.58,2018-08-31,2018-09-30,PAID,ACCPAY,GBP,047948f8-d3fb-419b-b40f-c03187180cc3
463,Dropbox annual fee,6.58,0.0,6.58,2018-09-30,2018-10-30,PAID,ACCPAY,GBP,32d1f65c-1044-4687-9bcf-7ed8019df185
463,Website Hosting 0171219,14.0,0.0,14.0,2018-08-22,2018-10-02,PAID,ACCPAY,GBP,060fd344-8954-4aa1-9f62-2dfc203bf8aa
401-2,Gap Licence Moulton PPL PRS,10.0,0.0,10.0,2018-10-01,2018-11-29,PAID,ACCPAY,GBP,5cbf4779-3eda-41ba-bf5b-df5bbaa01875
485,Sam Physiofirst membership,18.16,0.0,18.16,2018-10-01,2018-11-01,PAID,ACCPAY,GBP,f24fc4b0-1f19-46b2-ae22-9977b40a7a51
433-6,Insurance,214.79,0.0,214.79,2018-09-02,2018-10-02,VOIDED,ACCPAY,GBP,0d38b296-11c3-4cc9-bdd9-0feb40c85845
408-6,Tudor court service charge,88.24,0.0,88.24,2018-09-28,2018-10-28,PAID,ACCPAY,GBP,a1d5271c-4b3f-44f0-91f7-fdaaad015533
472-3,Magazines subscription Moulton,17.99,0.0,17.99,2018-10-01,2018-11-01,PAID,ACCPAY,GBP,77bab75b-60a6-4597-baaa-2a0f28ade553
408-7,Inv 0000703211 Wootton,24.59,0.0,24.59,2018-10-01,2018-11-01,PAID,ACCPAY,GBP,c55d9c91-278a-426e-9e7b-523775c5ab2d
408-7,Inv 0000703334 Moulton,58.06,0.0,58.06,2018-10-01,2018-11-01,PAID,ACCPAY,GBP,8784be5c-783c-4eb0-9c91-34c197878a83
463,Physiotec ,79.0,0.0,79.0,2018-10-01,2018-11-01,VOIDED,ACCPAY,GBP,bf8feab4-4457-4fcd-b897-92c1bb463aff
463,Physiotec ,79.0,0.0,79.0,2018-07-01,2018-08-01,PAID,ACCPAY,GBP,832d777b-7516-4de2-89ef-427ace26e0d6
463,Physiotec ,79.0,0.0,79.0,2018-08-01,2018-09-01,PAID,ACCPAY,GBP,4639219a-ef51-4168-9510-b3ea41603fef
463,Physiotec ,79.0,0.0,79.0,2018-09-01,2018-10-01,PAID,ACCPAY,GBP,bb765410-e357-422b-8a77-f43b10d5e3a2
463,PCS Business Systems - Invoice 969549 - office 365 Sept/Aug,56.4,0.0,56.4,2018-07-27,2018-08-27,PAID,ACCPAY,GBP,d4ec1e3b-ef09-4e54-890e-8c39da8b7387
463,PCS Business Systems - Invoice 969549 - office 365 Sept/Aug,56.4,0.0,56.4,2018-08-27,2018-09-27,PAID,ACCPAY,GBP,2f151e21-52d1-4276-8bfe-e08467a00360
433-7,Managers & officers Insurance,14.66,0.0,14.66,2018-10-02,2018-11-02,PAID,ACCPAY,GBP,87e3355a-bc79-4661-84b6-75e2c54eb028
401,Accounting Fees,24.0,0.0,24.0,2018-10-01,2018-11-30,PAID,ACCPAY,GBP,f226b8ec-f878-427b-a750-93a565bb6d3f
485,Richard CSP Membership,29.73,0.0,29.73,2018-09-01,2018-10-01,PAID,ACCPAY,GBP,13ed741a-9890-4bc8-b667-e4091e915d93
489-1,Answer service,244.32,0.0,244.32,2018-09-01,2018-09-10,PAID,ACCPAY,GBP,b94460fc-8d24-4d57-af91-f628b604b513
005,cons,1357.25,0.0,1357.25,2018-09-14,2018-10-14,PAID,ACCREC,GBP,8a727368-2cd5-49f5-8d75-53fe86494d3c
