Type,ContactName,Date,RemainingCredit,AllocationAmount,AllocationDate,AllocationInvoiceNumber,Status,LineAmountTypes,Description,AccountCode,Subtotal,TotalTax,Total,PrepaymentID
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2018-10-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2018-11-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2018-12-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-01-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-02-28,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-03-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-04-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-05-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-06-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2019-07-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.58,2019-01-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-02-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-03-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-04-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-05-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-06-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-07-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-08-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-09-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,Tudor Court Services,2018-12-17,0.0,117.49,2019-10-01,Tudor Court Services - Service charge 1/1/19 - 31/12/19,PAID,NoTax,Service charge 1/1/19 - 31/12/19,620,1174.99,0.0,1174.99,03fa16e7-1aed-4e26-8ff2-3bac9a360725
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2018-10-31,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2018-11-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2018-12-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-01-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-02-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-03-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-04-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-05-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-06-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-07-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.47,2019-08-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,PRS/PPL,2018-10-31,0.0,43.49,2019-09-24,Oct 18 to Sept 19,PAID,NoTax,Music Licence both clinics,620,521.66,0.0,521.66,bdbe2632-633b-4a97-9757-8b70f1c52d8d
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.63,2018-11-07,Sam MACP membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2018-12-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-01-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-02-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-03-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-04-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-05-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-06-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-07-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-08-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-09-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,MACP,2018-11-07,0.0,6.67,2019-10-07,Sam - MACP Membership,PAID,NoTax,MACP Membership Sam,620,80.0,0.0,80.0,d4fdaf1d-b7ac-4270-86c9-66923f96e546
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.74,2018-11-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2018-12-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-01-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-02-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-03-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-04-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-05-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-06-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-07-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-08-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-09-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,Graybrook Insurance,2018-11-15,0.0,14.66,2019-10-15,Management Liability Insurance,PAID,NoTax,Management Liability Insurance,620,176.0,0.0,176.0,d4482cd8-1465-48e6-84a2-206decf2faa3
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2018-12-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-01-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-02-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-03-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-04-01,Moulton,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-05-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-06-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-07-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-08-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-09-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-10-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-11-14,Clinic Magazines,PAID,NoTax,Wootton Magazines,620,215.88,0.0,215.88,325723bb-a5f9-4390-800f-5080b09b3fc6
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2018-12-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-01-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-02-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-03-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-04-14,Clinic Magazines,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-05-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-06-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-07-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-08-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-09-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-10-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-11-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.63,2018-12-04,Rich MACP membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-01-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-02-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-03-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-04-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-05-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-06-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-07-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-08-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-09-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-10-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-11-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-04-03,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-05-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-06-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-07-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-08-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-09-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-10-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-11-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-12-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2019-01-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2019-02-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2019-03-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,0.08,2019-04-01,Physio first Subscription,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-02-06,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-03-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-04-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-05-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-06-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-07-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-08-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-09-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-10-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-11-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-12-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,6.08,2020-01-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,80.1,2019-04-15,Private Practice Insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-05-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-06-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-07-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-08-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
